来源页面	附件URL	文件名	本地相对路径	大小	状态
https://www.sm.gov.cn/zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/t20230727_1927658.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/P020230821385426200521.pdf	P020230821385426200521.pdf	zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/1927658/attachments/P020230821385426200521.pdf	844035	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/t20230727_1927655.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/P020230821384512188142.pdf	P020230821384512188142.pdf	zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/1927655/attachments/P020230821384512188142.pdf	606773	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/t20230727_1927656.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/P020230821384778612189.pdf	P020230821384778612189.pdf	zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/1927656/attachments/P020230821384778612189.pdf	525298	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/t20230727_1927654.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/P020230821367199173659.pdf	P020230821367199173659.pdf	zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/1927654/attachments/P020230821367199173659.pdf	476490	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/t20230727_1927653.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/P020230821364243894619.pdf	P020230821364243894619.pdf	zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/1927653/attachments/P020230821364243894619.pdf	1023242	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/t20230727_1927651.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/P020241118617605421763.pdf	P020241118617605421763.pdf	zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/1927651/attachments/P020241118617605421763.pdf	511190	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/t20230727_1927652.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/P020230821369026513207.pdf	P020230821369026513207.pdf	zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/1927652/attachments/P020230821369026513207.pdf	589263	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/t20230727_1927649.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/P020241118616900723231.pdf	P020241118616900723231.pdf	zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/1927649/attachments/P020241118616900723231.pdf	464208	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/t20230727_1927650.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/P020230901636679829103.pdf	P020230901636679829103.pdf	zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/1927650/attachments/P020230901636679829103.pdf	625963	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/t20230727_1927647.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/P020241118615757458357.pdf	P020241118615757458357.pdf	zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/1927647/attachments/P020241118615757458357.pdf	388411	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/t20230727_1927648.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/P020230821365170102525.pdf	P020230821365170102525.pdf	zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/1927648/attachments/P020230821365170102525.pdf	469024	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/t20230727_1927645.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/P020230821361380191311.pdf	P020230821361380191311.pdf	zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/1927645/attachments/P020230821361380191311.pdf	559728	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/t20230727_1927646.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/P020230821362961218530.pdf	P020230821362961218530.pdf	zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/1927646/attachments/P020230821362961218530.pdf	507726	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/t20230727_1927644.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/P020230727678057377825.pdf	P020230727678057377825.pdf	zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/1927644/attachments/P020230727678057377825.pdf	576999	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/t20230727_1927641.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/P020230821358739725468.pdf	P020230821358739725468.pdf	zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/1927641/attachments/P020230821358739725468.pdf	530006	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/t20230727_1927642.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/P020230821359244196283.pdf	P020230821359244196283.pdf	zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/1927642/attachments/P020230821359244196283.pdf	567277	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/t20230727_1927643.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/P020230821360824640060.pdf	P020230821360824640060.pdf	zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/1927643/attachments/P020230821360824640060.pdf	480000	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/t20230727_1927640.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/P020241118616430553396.pdf	P020241118616430553396.pdf	zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/1927640/attachments/P020241118616430553396.pdf	428890	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/t20230727_1927639.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/P020241118613511369616.pdf	P020241118613511369616.pdf	zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/1927639/attachments/P020241118613511369616.pdf	311385	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/t20230727_1927636.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/P020230901633377012085.pdf	P020230901633377012085.pdf	zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/1927636/attachments/P020230901633377012085.pdf	536862	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/t20230727_1927637.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/P020230901634663219595.pdf	P020230901634663219595.pdf	zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/1927637/attachments/P020230901634663219595.pdf	685553	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/t20230727_1927638.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/P020231202265680194369.pdf	P020231202265680194369.pdf	zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/1927638/attachments/P020231202265680194369.pdf	802842	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/t20230727_1927635.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/P020230821355729727988.pdf	P020230821355729727988.pdf	zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/1927635/attachments/P020230821355729727988.pdf	572426	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/t20230727_1927633.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/P020241118618140170961.pdf	P020241118618140170961.pdf	zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/1927633/attachments/P020241118618140170961.pdf	362740	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/t20230727_1927634.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/P020230821355206352798.pdf	P020230821355206352798.pdf	zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/1927634/attachments/P020230821355206352798.pdf	549010	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/t20230727_1927632.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/P020230821371827768031.pdf	P020230821371827768031.pdf	zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/1927632/attachments/P020230821371827768031.pdf	538702	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/t20230727_1927611.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/P020230821393882144432.pdf	P020230821393882144432.pdf	zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/1927611/attachments/P020230821393882144432.pdf	878296	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/t20230727_1927612.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/P020230821389282557203.pdf	P020230821389282557203.pdf	zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/1927612/attachments/P020230821389282557203.pdf	977023	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/t20230727_1927608.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/P020230824622099964900.pdf	P020230824622099964900.pdf	zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/1927608/attachments/P020230824622099964900.pdf	652965	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/t20230727_1927609.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/P020230821388632524062.pdf	P020230821388632524062.pdf	zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/1927609/attachments/P020230821388632524062.pdf	618728	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/t20230727_1927605.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/P020230821387787643953.pdf	P020230821387787643953.pdf	zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/1927605/attachments/P020230821387787643953.pdf	458074	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/t20230727_1927607.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/P020230821388059385066.pdf	P020230821388059385066.pdf	zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/1927607/attachments/P020230821388059385066.pdf	328341	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/t20230727_1927604.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/P020230821387290595268.pdf	P020230821387290595268.pdf	zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/1927604/attachments/P020230821387290595268.pdf	534435	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/t20230727_1927602.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/P020230821387001482970.pdf	P020230821387001482970.pdf	zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/1927602/attachments/P020230821387001482970.pdf	531470	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/t20230727_1927597.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/P020230821384136980013.pdf	P020230821384136980013.pdf	zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/1927597/attachments/P020230821384136980013.pdf	474828	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/t20230727_1927598.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/P020230821378398903979.pdf	P020230821378398903979.pdf	zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/1927598/attachments/P020230821378398903979.pdf	555939	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/t20230727_1927599.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/P020230821386709486612.pdf	P020230821386709486612.pdf	zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/1927599/attachments/P020230821386709486612.pdf	558561	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/t20230727_1927595.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/P020230821383745579939.pdf	P020230821383745579939.pdf	zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/1927595/attachments/P020230821383745579939.pdf	592353	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/t20230727_1927594.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/P020241118576432658290.pdf	P020241118576432658290.pdf	zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/1927594/attachments/P020241118576432658290.pdf	557118	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/t20230727_1927593.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/P020230821383039936937.pdf	P020230821383039936937.pdf	zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/1927593/attachments/P020230821383039936937.pdf	520699	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/t20230727_1927592.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/P020241115312450592972.pdf	P020241115312450592972.pdf	zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/1927592/attachments/P020241115312450592972.pdf	1374757	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/t20230727_1927591.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/P020230821381703386404.pdf	P020230821381703386404.pdf	zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/1927591/attachments/P020230821381703386404.pdf	485637	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/t20230727_1927589.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/P020241115587227345815.pdf	P020241115587227345815.pdf	zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/1927589/attachments/P020241115587227345815.pdf	644693	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/t20230727_1927590.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/P020230821380316187115.pdf	P020230821380316187115.pdf	zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/1927590/attachments/P020230821380316187115.pdf	535385	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/t20230727_1927588.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/P020241115585591508457.pdf	P020241115585591508457.pdf	zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/1927588/attachments/P020241115585591508457.pdf	402062	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/t20230727_1927585.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/P020230821379690877165.pdf	P020230821379690877165.pdf	zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/1927585/attachments/P020230821379690877165.pdf	847610	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/t20230727_1927586.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/P020230830579965133528.pdf	P020230830579965133528.pdf	zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/1927586/attachments/P020230830579965133528.pdf	499517	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/t20230727_1927584.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/P020230830580268883845.pdf	P020230830580268883845.pdf	zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/1927584/attachments/P020230830580268883845.pdf	619314	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/t20230727_1927581.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/P020230821392614988444.pdf	P020230821392614988444.pdf	zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/1927581/attachments/P020230821392614988444.pdf	506886	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/t20230727_1927579.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/P020230821377112987484.pdf	P020230821377112987484.pdf	zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/1927579/attachments/P020230821377112987484.pdf	703609	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/t20230727_1927580.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/P020230821372820483905.pdf	P020230821372820483905.pdf	zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/1927580/attachments/P020230821372820483905.pdf	552500	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/t20230727_1927577.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/P020230821375346201170.pdf	P020230821375346201170.pdf	zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/1927577/attachments/P020230821375346201170.pdf	569840	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/t20230727_1927578.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/P020230821606718279556.pdf	P020230821606718279556.pdf	zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/1927578/attachments/P020230821606718279556.pdf	672262	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/t20230727_1927574.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/P020230821375031767951.pdf	P020230821375031767951.pdf	zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/1927574/attachments/P020230821375031767951.pdf	509318	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/t20230727_1927576.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/P020230821390681505914.pdf	P020230821390681505914.pdf	zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/1927576/attachments/P020230821390681505914.pdf	670755	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/t20230727_1927572.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/P020241115600990065875.pdf	P020241115600990065875.pdf	zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/1927572/attachments/P020241115600990065875.pdf	561753	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/t20230727_1927573.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/P020230821392816749418.pdf	P020230821392816749418.pdf	zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/1927573/attachments/P020230821392816749418.pdf	594505	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/t20230727_1927571.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/P020230821377842059597.pdf	P020230821377842059597.pdf	zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/1927571/attachments/P020230821377842059597.pdf	465418	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/t20230727_1927570.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/P020230821373916677205.pdf	P020230821373916677205.pdf	zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/1927570/attachments/P020230821373916677205.pdf	563050	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/t20230727_1927569.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/P020230821392118368396.pdf	P020230821392118368396.pdf	zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/1927569/attachments/P020230821392118368396.pdf	527846	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/t20230727_1927566.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/P020241115600655065568.pdf	P020241115600655065568.pdf	zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/1927566/attachments/P020241115600655065568.pdf	511088	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/t20230727_1927567.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/P020230821373609521045.pdf	P020230821373609521045.pdf	zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/1927567/attachments/P020230821373609521045.pdf	562727	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/t20230727_1927565.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/P020230821606433522836.pdf	P020230821606433522836.pdf	zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/1927565/attachments/P020230821606433522836.pdf	521140	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/t20230727_1927564.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/P020230821372390553990.pdf	P020230821372390553990.pdf	zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/1927564/attachments/P020230821372390553990.pdf	561065	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/t20230727_1927563.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/P020230821389785429564.pdf	P020230821389785429564.pdf	zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/1927563/attachments/P020230821389785429564.pdf	456280	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/t20230728_1927913.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/P020241118615104079957.pdf	P020241118615104079957.pdf	zw/zfxxgkzdgz/czzj/czyjsjsgjf/js/2022bmjs/202307/1927913/attachments/P020241118615104079957.pdf	436749	done
